pk_pos	gene
chr8-27261016-27261866	ENSMUSG00000050930
chr12-21160231-21161110	ENSMUSG00000050933
chr12-21266232-21267115	ENSMUSG00000050933
chr12-21542906-21543834	ENSMUSG00000050933
chr10-25465968-25466881	ENSMUSG00000050945
chr10-25643422-25644247	ENSMUSG00000050945
chr6-73014270-73015104	ENSMUSG00000050947
chr4-55030226-55031058	ENSMUSG00000051036
chr15-86422333-86423141	ENSMUSG00000051038
chr14-27108553-27109472	ENSMUSG00000051056
chr5-75831450-75832276	ENSMUSG00000051076
chr5-75954013-75954883	ENSMUSG00000051076
chr5-76079073-76079936	ENSMUSG00000051076
chr18-30948709-30949528	ENSMUSG00000051124
chr9-63737214-63737881	ENSMUSG00000051276
chr11-103665922-103666793	ENSMUSG00000051279
chr8-95488411-95489267	ENSMUSG00000051323
chr8-68374628-68375495	ENSMUSG00000051346
chr9-111770979-111771918	ENSMUSG00000051351
chr15-49183278-49184203	ENSMUSG00000051439
chr15-49562191-49563005	ENSMUSG00000051439
chr15-6588032-6588880	ENSMUSG00000051444
chr15-65908848-65909735	ENSMUSG00000051444
chr5-69612988-69613870	ENSMUSG00000051481
chr5-69740278-69741130	ENSMUSG00000051481
chr15-7074941-7075849	ENSMUSG00000051486
chr15-71944026-71944917	ENSMUSG00000051486
chr15-71948261-71949148	ENSMUSG00000051486
chr15-71957768-71958471	ENSMUSG00000051486
chr15-72873510-72874172	ENSMUSG00000051486
chr18-15737601-15738514	ENSMUSG00000051499
chr18-15917473-15918389	ENSMUSG00000051499
chr18-16191783-16192577	ENSMUSG00000051499
chr9-67586891-67587798	ENSMUSG00000051557
chr3-117044244-117044856	ENSMUSG00000051652
chr3-117272236-117273112	ENSMUSG00000051652
chr4-34386199-34387087	ENSMUSG00000051695
chr4-34464489-34465233	ENSMUSG00000051695
chr4-34522563-34523448	ENSMUSG00000051695
chr4-34527531-34528432	ENSMUSG00000051695
chr4-34741767-34742615	ENSMUSG00000051695
chr4-35125078-35125989	ENSMUSG00000051695
chr4-104956480-104957391	ENSMUSG00000051748
chr15-64032572-64033450	ENSMUSG00000051827
chr15-64208723-64209619	ENSMUSG00000051827
chr4-14930001-14930669	ENSMUSG00000051877
chr4-149317094-149317997	ENSMUSG00000051877
chr10-121925913-121926801	ENSMUSG00000051906
chr10-121994335-121994985	ENSMUSG00000051906
chr10-122054321-122055219	ENSMUSG00000051906
chr12-92630452-92631331	ENSMUSG00000052085
chr12-93993599-93994495	ENSMUSG00000052085
chr12-94003608-94004515	ENSMUSG00000052085
chr15-90789720-90790563	ENSMUSG00000052102
chr15-91336835-91337665	ENSMUSG00000052102
chr15-91562275-91562797	ENSMUSG00000052102
chr12-8930331-8931130	ENSMUSG00000052212
chr12-89478865-89479754	ENSMUSG00000052212
chr12-89504930-89505814	ENSMUSG00000052212
chr12-89550999-89551884	ENSMUSG00000052212
chr12-110446512-110447319	ENSMUSG00000052214
chr12-111129334-111130238	ENSMUSG00000052214
chr12-112012621-112013471	ENSMUSG00000052214
chr2-74705056-74705897	ENSMUSG00000052221
chr14-123759820-123760724	ENSMUSG00000052229
chr14-12388168-12388764	ENSMUSG00000052229
chr4-53549133-53550047	ENSMUSG00000052234
chr19-41646748-41647634	ENSMUSG00000052298
chr8-108537652-108538368	ENSMUSG00000052302
chr6-135397039-135397840	ENSMUSG00000052305
chr4-107836636-107837450	ENSMUSG00000052392
chr4-109052122-109053014	ENSMUSG00000052392
chr4-109122206-109123142	ENSMUSG00000052392
chr4-109156332-109157260	ENSMUSG00000052392
chr13-23426606-23427406	ENSMUSG00000052406
chr13-23475468-23476357	ENSMUSG00000052406
chr13-23503613-23504529	ENSMUSG00000052406
chr13-23506137-23506766	ENSMUSG00000052406
chr4-128877352-128878184	ENSMUSG00000052456
chr4-12906563-12907467	ENSMUSG00000052456
chr4-129377269-129378091	ENSMUSG00000052456
chr1-39391978-39392876	ENSMUSG00000052504
chr1-39443658-39444157	ENSMUSG00000052504
chr2-152820969-152821660	ENSMUSG00000052525
chr9-100830293-100830739	ENSMUSG00000052549
chr12-77783742-77784599	ENSMUSG00000052675
chr12-77909297-77910155	ENSMUSG00000052675
chr12-77994193-77995019	ENSMUSG00000052675
chr12-78095153-78096024	ENSMUSG00000052675
chr19-42249806-42250689	ENSMUSG00000052713
chr19-42255425-42256245	ENSMUSG00000052713
chr5-52213105-52214018	ENSMUSG00000052727
chr5-52217853-52218697	ENSMUSG00000052727
chr5-52242209-52243091	ENSMUSG00000052727
chr5-52258533-52259334	ENSMUSG00000052727
chr18-24467428-24468236	ENSMUSG00000052751
chr9-18779202-18780092	ENSMUSG00000052854
chr5-4262318-4263083	ENSMUSG00000052915
chr5-43845919-43846806	ENSMUSG00000052915
chr5-43923669-43924550	ENSMUSG00000052915
chr19-53517479-53518401	ENSMUSG00000052917
chr19-30127854-30128751	ENSMUSG00000053007
chr9-30936549-30937391	ENSMUSG00000053046
chr10-79746159-79747065	ENSMUSG00000053110
chr9-84253060-84253867	ENSMUSG00000053141
chr9-84737516-84738395	ENSMUSG00000053141
chr13-76680984-76681849	ENSMUSG00000053194
chr13-76847842-76848755	ENSMUSG00000053194
chr13-26503581-26504455	ENSMUSG00000053198
chr13-26517373-26518309	ENSMUSG00000053198
chr12-15617065-15617979	ENSMUSG00000053279
chr13-24775923-24776828	ENSMUSG00000053291
chr13-24872818-24873724	ENSMUSG00000053291
chr13-24942406-24943232	ENSMUSG00000053291
chr11-69561166-69562005	ENSMUSG00000053453
chr2-158606399-158607285	ENSMUSG00000053470
chr19-23388676-23389515	ENSMUSG00000053475
chr19-23468722-23469510	ENSMUSG00000053475
chr19-23489413-23490167	ENSMUSG00000053475
chr19-23542999-23543913	ENSMUSG00000053475
chr1-43687603-43688319	ENSMUSG00000053490
chr2-166160390-166161290	ENSMUSG00000053593
chr2-166776095-166776949	ENSMUSG00000053593
chr2-167646261-167647114	ENSMUSG00000053593
chr10-83604064-83604825	ENSMUSG00000053720
chr17-49392549-49393362	ENSMUSG00000053729
chr19-24462178-24463006	ENSMUSG00000053754
chr19-24497851-24498699	ENSMUSG00000053754
chr19-24508115-24509001	ENSMUSG00000053754
chr7-99895230-99896116	ENSMUSG00000053765
chr7-99927062-99927946	ENSMUSG00000053765
chr7-99962757-99963651	ENSMUSG00000053765
chr7-119285040-119285922	ENSMUSG00000053820
chr7-119357376-119358223	ENSMUSG00000053820
chr1-58165114-58166034	ENSMUSG00000053862
chr7-114307637-114308528	ENSMUSG00000053873
chr7-114381189-114382080	ENSMUSG00000053873
chr11-76524683-76525584	ENSMUSG00000053914
chr11-77133315-77134083	ENSMUSG00000053914
chr11-78031858-78032745	ENSMUSG00000053914
chr1-78907635-78908513	ENSMUSG00000053930
chr11-95309628-95309901	ENSMUSG00000054005
chr13-45630657-45631540	ENSMUSG00000054083
chr13-45654837-45655708	ENSMUSG00000054083
chr13-45691293-45692116	ENSMUSG00000054083
chr13-45693415-45694289	ENSMUSG00000054083
chr4-59036610-59037492	ENSMUSG00000054117
chr15-31442547-31443417	ENSMUSG00000054128
chr15-31501881-31502758	ENSMUSG00000054128
chr10-85361549-85362352	ENSMUSG00000054364
chr10-85558917-85559811	ENSMUSG00000054364
chr8-49926331-49927279	ENSMUSG00000054381
chr8-54539893-54540766	ENSMUSG00000054381
chr4-117409378-117410273	ENSMUSG00000054383
chr4-117465747-117466663	ENSMUSG00000054383
chr8-9273916-9274792	ENSMUSG00000054387
chr3-88221871-88222696	ENSMUSG00000054404
chr3-88242200-88243056	ENSMUSG00000054404
chr11-116661383-116662068	ENSMUSG00000054459
chr14-73732031-73732886	ENSMUSG00000054520
chr14-73806609-73807518	ENSMUSG00000054520
chr14-74907429-74908347	ENSMUSG00000054520
chr3-51500480-51501316	ENSMUSG00000054640
chr3-51612612-51613011	ENSMUSG00000054640
chr1-182895396-182896183	ENSMUSG00000054641
chr11-51508471-51509306	ENSMUSG00000054715
chr6-17417893-17418802	ENSMUSG00000054720
chr6-17589379-17590257	ENSMUSG00000054720
chr12-85979731-85980621	ENSMUSG00000054793
chr12-85986766-85987527	ENSMUSG00000054793
chr12-86017013-86017848	ENSMUSG00000054793
chr12-86024253-86025147	ENSMUSG00000054793
chr12-86026785-86027658	ENSMUSG00000054793
chr2-31454031-31454906	ENSMUSG00000054814
chr2-3151019-3151932	ENSMUSG00000054814
chr2-31759532-31760377	ENSMUSG00000054814
chr2-31801008-31801948	ENSMUSG00000054814
chr19-5487842-5488662	ENSMUSG00000054850
chr2-172946626-172947508	ENSMUSG00000054892
chr12-31976370-31977257	ENSMUSG00000054931
chr1-56969202-56970123	ENSMUSG00000054978
chr1-57529069-57529952	ENSMUSG00000054978
chr8-25196511-25197454	ENSMUSG00000055172
chr2-5171730-5172400	ENSMUSG00000055197
chr2-51954603-51955511	ENSMUSG00000055197
chr2-52036547-52037237	ENSMUSG00000055197
chr2-52984969-52985784	ENSMUSG00000055197
chr2-52999236-53000103	ENSMUSG00000055197
chr2-5304367-5305211	ENSMUSG00000055197
chr11-56898333-56899195	ENSMUSG00000055360
chr11-5707235-5708114	ENSMUSG00000055360
chr13-110637407-110638284	ENSMUSG00000055373
chr13-110692508-110693405	ENSMUSG00000055373
chr13-110721882-110722686	ENSMUSG00000055373
chr9-74875968-74876858	ENSMUSG00000055436
chr2-168788880-168789800	ENSMUSG00000056091
chr2-168809478-168810396	ENSMUSG00000056091
chr3-138888954-138889746	ENSMUSG00000056121
chr3-138977017-138977775	ENSMUSG00000056121
chr3-138999405-139000305	ENSMUSG00000056121
chr12-17252845-17253726	ENSMUSG00000056124
chr10-32870617-32871495	ENSMUSG00000056201
chr8-60757332-60758284	ENSMUSG00000056211
chr2-74160965-74161882	ENSMUSG00000056436
chr5-74300030-74300918	ENSMUSG00000056487
chr7-19137134-19137960	ENSMUSG00000056553
chr7-19326183-19326836	ENSMUSG00000056553
chr7-19429380-19430236	ENSMUSG00000056553
chr2-170825137-170825986	ENSMUSG00000056698
chr2-170855052-170855905	ENSMUSG00000056698
chr4-64147593-64148279	ENSMUSG00000056706
chr4-64153604-64154275	ENSMUSG00000056706
chr4-6434254-6435051	ENSMUSG00000056706
chr2-170522658-170523554	ENSMUSG00000056737
chr9-22155226-22155904	ENSMUSG00000057037
chr5-140108886-140109791	ENSMUSG00000057058
chr5-141124498-141125276	ENSMUSG00000057058
chr13-28716288-28717080	ENSMUSG00000057093
chr13-28740075-28740929	ENSMUSG00000057093
chr17-51912024-51912908	ENSMUSG00000057098
chr17-5212007-5212765	ENSMUSG00000057098
chr19-41687956-41688851	ENSMUSG00000057156
chr19-41829406-41830298	ENSMUSG00000057156
chr16-71711864-71712641	ENSMUSG00000057163
chr16-74597694-74598597	ENSMUSG00000057163
chr11-89950583-89951491	ENSMUSG00000057195
chr11-90687319-90688177	ENSMUSG00000057195
chr12-29439137-29440022	ENSMUSG00000057203
chr6-84257098-84258061	ENSMUSG00000057234
chr6-84272583-84273476	ENSMUSG00000057234
chr6-84392088-84392949	ENSMUSG00000057234
chr4-26841235-26842048	ENSMUSG00000057278
chr4-26920636-26921527	ENSMUSG00000057278
chr4-27843263-27844108	ENSMUSG00000057278
chr4-28364234-28365107	ENSMUSG00000057278
chr4-28913322-28914122	ENSMUSG00000057278
chr4-29368580-29369472	ENSMUSG00000057278
chr4-31392878-31393804	ENSMUSG00000057278
chr6-33218587-33219472	ENSMUSG00000057329
chr6-33248645-33249523	ENSMUSG00000057329
chr1-167308187-167309062	ENSMUSG00000057337
chr1-167497771-167498490	ENSMUSG00000057337
chr13-110334715-110335597	ENSMUSG00000057411
chr13-110444510-110445281	ENSMUSG00000057411
chr13-110637407-110638284	ENSMUSG00000057411
chr13-110692508-110693405	ENSMUSG00000057411
chr4-47369841-47370736	ENSMUSG00000057425
chr9-116423069-116423960	ENSMUSG00000057439
chr12-76508812-76509678	ENSMUSG00000057513
chr12-76533184-76534061	ENSMUSG00000057513
chr12-76190667-76191556	ENSMUSG00000057541
chr8-76383886-76384669	ENSMUSG00000057572
chr8-76391804-76392715	ENSMUSG00000057572
chr7-96796079-96796848	ENSMUSG00000057594
chr2-29381503-29382392	ENSMUSG00000057649
chr2-29402378-29403290	ENSMUSG00000057649
chr2-29414753-29415689	ENSMUSG00000057649
chr2-29757137-29757839	ENSMUSG00000057649
chr18-19935726-19936591	ENSMUSG00000057691
chr18-20550909-20551844	ENSMUSG00000057691
chr18-20579383-20580179	ENSMUSG00000057691
chr5-71747062-71747918	ENSMUSG00000057723
chr5-71820634-71821487	ENSMUSG00000057723
chr11-22628601-22629329	ENSMUSG00000057766
chr11-22719390-22720229	ENSMUSG00000057766
chr2-128687003-128687927	ENSMUSG00000057788
chr2-128859586-128860508	ENSMUSG00000057788
chr2-128863636-128864523	ENSMUSG00000057788
chr7-129331249-129332107	ENSMUSG00000057841
chr19-55411250-55412090	ENSMUSG00000057863
chr19-55413770-55414669	ENSMUSG00000057863
chr10-85361549-85362352	ENSMUSG00000057880
chr10-85558917-85559811	ENSMUSG00000057880
chr10-86047165-86048066	ENSMUSG00000057880
chr10-86069082-86069920	ENSMUSG00000057880
chr10-86479499-86480388	ENSMUSG00000057880
chr10-86483679-86484573	ENSMUSG00000057880
chr10-86685027-86685945	ENSMUSG00000057880
chr15-37577002-37577833	ENSMUSG00000058124
chr15-37736020-37736922	ENSMUSG00000058124
chr15-37844719-37845173	ENSMUSG00000058124
chr6-72149554-72150441	ENSMUSG00000058135
chr11-108757269-108757891	ENSMUSG00000058254
chr11-109106516-109107395	ENSMUSG00000058254
chr5-98696058-98696971	ENSMUSG00000058354
chr12-75445904-75446804	ENSMUSG00000058385
chr13-54291286-54292078	ENSMUSG00000058402
chr13-54328963-54329750	ENSMUSG00000058402
chr13-54331990-54332831	ENSMUSG00000058402
chr13-54780414-54781231	ENSMUSG00000058402
chr4-86930563-86931481	ENSMUSG00000058427
chr4-8702164-8703046	ENSMUSG00000058427
chr4-87211242-87212123	ENSMUSG00000058427
chr4-87261207-87262130	ENSMUSG00000058427
chr12-34498667-34499544	ENSMUSG00000058568
chr12-34527273-34528005	ENSMUSG00000058568
chr14-69235580-69236478	ENSMUSG00000058600
chr11-5091416-5092299	ENSMUSG00000058638
chr11-86438156-86438919	ENSMUSG00000058643
chr6-112133316-112134187	ENSMUSG00000058655
chr2-33592662-33593534	ENSMUSG00000058704
chr2-33658905-33659795	ENSMUSG00000058704
chr2-3367005-3367846	ENSMUSG00000058704
chr2-33720168-33721075	ENSMUSG00000058704
chr10-123748093-123748964	ENSMUSG00000058755
chr12-3426369-3427241	ENSMUSG00000058773
chr7-101998282-101999175	ENSMUSG00000058799
chr7-102000671-102001502	ENSMUSG00000058799
chr17-83112677-83113593	ENSMUSG00000058975
chr6-126802690-126803604	ENSMUSG00000058976
chr6-127079694-127080588	ENSMUSG00000058976
chr6-127317085-127317978	ENSMUSG00000058976
chr14-55116223-55117125	ENSMUSG00000059208
chr14-55126292-55127205	ENSMUSG00000059208
chr11-89871374-89872274	ENSMUSG00000059280
chr17-86087667-86088429	ENSMUSG00000059409
chr17-33503546-33504464	ENSMUSG00000059495
chr17-34571998-34572783	ENSMUSG00000059495
chr17-34587049-34587840	ENSMUSG00000059495
chr17-35531287-35532124	ENSMUSG00000059495
chr17-35840981-35841893	ENSMUSG00000059495
chr17-35917664-35918442	ENSMUSG00000059495
chr15-74672157-74673036	ENSMUSG00000059626
chr15-74752502-74753336	ENSMUSG00000059626
chr15-75934427-75935301	ENSMUSG00000059626
chr15-76009170-76010013	ENSMUSG00000059626
chr4-63665443-63666294	ENSMUSG00000059632
chr4-64147593-64148279	ENSMUSG00000059632
chr2-12329442-12330304	ENSMUSG00000059796
chr17-5596784-5597687	ENSMUSG00000059891
chr7-128207932-128208822	ENSMUSG00000059923
chr7-128288886-128289790	ENSMUSG00000059923
chr8-41177970-41178761	ENSMUSG00000059981
chr9-120433576-120434481	ENSMUSG00000060032
chr11-95309628-95309901	ENSMUSG00000060166
chr1-88216826-88217644	ENSMUSG00000060180
chr7-27674321-27675183	ENSMUSG00000060187
chr7-27685383-27686157	ENSMUSG00000060187
chr7-28467032-28467936	ENSMUSG00000060187
chr7-28741539-28742433	ENSMUSG00000060187
chr7-28747607-28748491	ENSMUSG00000060187
chr9-102531484-102532183	ENSMUSG00000060261
chr9-102863873-102864794	ENSMUSG00000060261
chr18-47366053-47366836	ENSMUSG00000060317
chr18-4737587-4738439	ENSMUSG00000060317
chr18-47533366-47534277	ENSMUSG00000060317
chr19-23770251-23771154	ENSMUSG00000060373
chr19-23995611-23996512	ENSMUSG00000060373
chr19-24075740-24076364	ENSMUSG00000060373
chr2-121338814-121339695	ENSMUSG00000060427
chr2-121396381-121397278	ENSMUSG00000060427
chr2-121413348-121414260	ENSMUSG00000060427
chr2-121434689-121435523	ENSMUSG00000060427
chr2-12160287-12161161	ENSMUSG00000060427
chr3-138641822-138642678	ENSMUSG00000060461
chr3-138682345-138683197	ENSMUSG00000060461
chr11-52507673-52508452	ENSMUSG00000060475
chr11-52545166-52546035	ENSMUSG00000060475
chr11-115160657-115161525	ENSMUSG00000060579
chr12-116585769-116586484	ENSMUSG00000060621
chr1-167660509-167661426	ENSMUSG00000060703
chr11-86484107-86485009	ENSMUSG00000060924
chr6-12506706-12507570	ENSMUSG00000060992
chr13-110113669-110114493	ENSMUSG00000061046
chr13-110116608-110117494	ENSMUSG00000061046
chr13-110127544-110128370	ENSMUSG00000061046
chr13-110334715-110335597	ENSMUSG00000061046
chr13-110444510-110445281	ENSMUSG00000061046
chr11-100612957-100613840	ENSMUSG00000061065
chr19-53517479-53518401	ENSMUSG00000061068
chr19-29481984-29482909	ENSMUSG00000061082
chr13-89499292-89500116	ENSMUSG00000061099
chr13-89539030-89539953	ENSMUSG00000061099
chr19-28568261-28569146	ENSMUSG00000061136
chr19-29024068-29025003	ENSMUSG00000061136
chr19-29044108-29045017	ENSMUSG00000061136
chr19-29100831-29101725	ENSMUSG00000061136
chr17-49379327-49380235	ENSMUSG00000061144
chr4-24924433-24925334	ENSMUSG00000061184
chr4-24928578-24929314	ENSMUSG00000061184
chr19-58806159-58807004	ENSMUSG00000061208
chr14-62434049-62434953	ENSMUSG00000061232
chr18-35836207-35836785	ENSMUSG00000061244
chr1-15611725-15612396	ENSMUSG00000061462
chr5-75160573-75161471	ENSMUSG00000061474
chr13-24942406-24943232	ENSMUSG00000061479
chr17-47043166-47044069	ENSMUSG00000061535
chr17-47806037-47806958	ENSMUSG00000061535
chr6-82713984-82714872	ENSMUSG00000061701
chr6-83107305-83108074	ENSMUSG00000061701
chr6-84105380-84106294	ENSMUSG00000061701
chr10-66908924-66909839	ENSMUSG00000061762
chr10-66937633-66938501	ENSMUSG00000061762
chr10-66973599-66974511	ENSMUSG00000061762
chr10-66994720-66995419	ENSMUSG00000061762
chr8-79170170-79170952	ENSMUSG00000061769
chr3-27968480-27969413	ENSMUSG00000061780
chr5-34728976-34729843	ENSMUSG00000061859
chr12-85736961-85737505	ENSMUSG00000062028
chr12-85745791-85746540	ENSMUSG00000062028
chr12-85799840-85800732	ENSMUSG00000062028
chr12-85818300-85819172	ENSMUSG00000062028
chr12-85889738-85890671	ENSMUSG00000062028
chr17-70266079-70266957	ENSMUSG00000062044
chr17-70308014-70308861	ENSMUSG00000062044
chr19-47974533-47975315	ENSMUSG00000062101
chr2-115323632-115324417	ENSMUSG00000062170
chr13-24585192-24586071	ENSMUSG00000062201
chr13-24761224-24762076	ENSMUSG00000062201
chr7-101395190-101396068	ENSMUSG00000062296
chr7-101412583-101413469	ENSMUSG00000062296
chr15-80928547-80929404	ENSMUSG00000062329
chr15-82809201-82810078	ENSMUSG00000062329
chr15-82927675-82928497	ENSMUSG00000062329
chr15-84392837-84393738	ENSMUSG00000062329
chr17-86063193-86064094	ENSMUSG00000062376
chr3-50437770-50438661	ENSMUSG00000062444
chr1-83482803-83483685	ENSMUSG00000062526
chr1-83582781-83583687	ENSMUSG00000062526
chr5-122063256-122064119	ENSMUSG00000062609
chr14-66934504-66935343	ENSMUSG00000062638
chr14-66952881-66953756	ENSMUSG00000062638
chr11-63237526-63238398	ENSMUSG00000062866
chr6-77510547-77511372	ENSMUSG00000062867
chr4-63004213-63005045	ENSMUSG00000062906
chr4-63004213-63005045	ENSMUSG00000062937
chr4-63060910-63061696	ENSMUSG00000062937
chr4-63158713-63159612	ENSMUSG00000062937
chr14-32999875-33000780	ENSMUSG00000062991
chr14-33296481-33297420	ENSMUSG00000062991
chr14-33338443-33339352	ENSMUSG00000062991
chr14-36951944-36952825	ENSMUSG00000062991
chr3-120439569-120440375	ENSMUSG00000063063
chr3-120477842-120478672	ENSMUSG00000063063
chr12-77196952-77197737	ENSMUSG00000063142
chr8-89858522-89859274	ENSMUSG00000063179
chr8-89859600-89860451	ENSMUSG00000063179
chr8-89903030-89903850	ENSMUSG00000063179
chr17-46102483-46103153	ENSMUSG00000063200
chr17-46104193-46105088	ENSMUSG00000063200
chr8-113340005-113340846	ENSMUSG00000063317
chr2-76506243-76507149	ENSMUSG00000063354
chr11-84344457-84345387	ENSMUSG00000063358
chr11-84349212-84350093	ENSMUSG00000063358
chr11-84382324-84383116	ENSMUSG00000063358
chr11-84429293-84430177	ENSMUSG00000063358
chr4-59135268-59136163	ENSMUSG00000063376
chr17-50246634-50247082	ENSMUSG00000063382
chr17-60234304-60235141	ENSMUSG00000063511
chr17-60303059-60303927	ENSMUSG00000063511
chr17-61691016-61691922	ENSMUSG00000063511
chr11-69612392-69613021	ENSMUSG00000063531
chr13-49480056-49480892	ENSMUSG00000063626
chr13-49607452-49608350	ENSMUSG00000063626
chr13-49644867-49645767	ENSMUSG00000063626
chr13-50942460-50943368	ENSMUSG00000063626
chr13-51207953-51208775	ENSMUSG00000063626
chr13-51638771-51639638	ENSMUSG00000063626
chr12-69982637-69983435	ENSMUSG00000063672
chr17-49394517-49395396	ENSMUSG00000063713
chr17-49399837-49400706	ENSMUSG00000063713
chr17-49413305-49414210	ENSMUSG00000063713
chr10-104680784-104681690	ENSMUSG00000063889
chr14-85814618-85815508	ENSMUSG00000063931
chr13-45507077-45507964	ENSMUSG00000063952
chr15-12330567-12331446	ENSMUSG00000063953
chr16-11908787-11909693	ENSMUSG00000063972
chr16-11973461-11974322	ENSMUSG00000063972
chr18-55660207-55661087	ENSMUSG00000064057
chr18-56132473-56133327	ENSMUSG00000064057
chr18-5625095-5625974	ENSMUSG00000064057
chr18-48770850-48771582	ENSMUSG00000064120
chr18-49305244-49306117	ENSMUSG00000064120
chr18-49737659-49738575	ENSMUSG00000064120
chr13-48154032-48154861	ENSMUSG00000064147
chr13-48277915-48278612	ENSMUSG00000064147
chr13-49127681-49128603	ENSMUSG00000064147
chr6-100238795-100239723	ENSMUSG00000064201
chr12-31848726-31849598	ENSMUSG00000064280
chr4-149840650-149841523	ENSMUSG00000064284
chr4-149846711-149847640	ENSMUSG00000064284
chr4-149893378-149894295	ENSMUSG00000064284
chr9-41833161-41833892	ENSMUSG00000066026
chr9-42503041-42503755	ENSMUSG00000066026
chr9-112004006-112004951	ENSMUSG00000066037
chr7-74198495-74199333	ENSMUSG00000066058
chr7-74354209-74355115	ENSMUSG00000066058
chr7-126808780-126809638	ENSMUSG00000066072
chr7-126847330-126848218	ENSMUSG00000066072
chr7-126848587-126849378	ENSMUSG00000066072
chr1-194839053-194839960	ENSMUSG00000066152
chr8-16569542-16570399	ENSMUSG00000066278
chr3-9402642-9403531	ENSMUSG00000066456
chr3-9423385-9424268	ENSMUSG00000066456
chr3-95978075-95978957	ENSMUSG00000066456
chr3-96104065-96104956	ENSMUSG00000066456
chr1-61020569-61021402	ENSMUSG00000066510
chr18-34758785-34759656	ENSMUSG00000066687
chr18-34860518-34861363	ENSMUSG00000066687
chr17-59188150-59188993	ENSMUSG00000066705
chr17-5923005-5923832	ENSMUSG00000066705
chr17-59642313-59643197	ENSMUSG00000066705
chr9-62193412-62194103	ENSMUSG00000066797
chr15-71957768-71958471	ENSMUSG00000066798
chr15-72873510-72874172	ENSMUSG00000066798
chr15-73067164-73068088	ENSMUSG00000066798
chr11-26972258-26973149	ENSMUSG00000066803
chr11-28993137-28994043	ENSMUSG00000066803
chr11-29140451-29141323	ENSMUSG00000066803
chr10-32870617-32871495	ENSMUSG00000066820
chr12-53062660-53063571	ENSMUSG00000066829
chr10-42863629-42864521	ENSMUSG00000066850
chr17-80969462-80970300	ENSMUSG00000067148
chr2-28192725-28193556	ENSMUSG00000067206
chr16-12925774-12926631	ENSMUSG00000067231
chr16-13130165-13131049	ENSMUSG00000067231
chr15-86887561-86888274	ENSMUSG00000067242
chr15-8722227-8723220	ENSMUSG00000067242
chr15-87605211-87606079	ENSMUSG00000067242
chr15-87667369-87667846	ENSMUSG00000067242
chr15-49562191-49563005	ENSMUSG00000067279
chr1-44064408-44065276	ENSMUSG00000067299
chr1-44190107-44190975	ENSMUSG00000067299
chr6-117137494-117138385	ENSMUSG00000067567
chr6-117271272-117272161	ENSMUSG00000067567
chr6-117408885-117409771	ENSMUSG00000067567
chr13-63725893-63726447	ENSMUSG00000067642
chr13-63910118-63910938	ENSMUSG00000067642
chr13-64526633-64527549	ENSMUSG00000067642
chr11-86995418-86996287	ENSMUSG00000067780
chr11-87689210-87690136	ENSMUSG00000067780
chr12-32567521-32568373	ENSMUSG00000067931
chr9-60723099-60723993	ENSMUSG00000068009
chr11-50939588-50940485	ENSMUSG00000068037
chr11-51414201-51415057	ENSMUSG00000068037
chr1-99216998-99217889	ENSMUSG00000068082
chr12-31976370-31977257	ENSMUSG00000068122
chr12-31992862-31993769	ENSMUSG00000068122
chr3-141923397-141924327	ENSMUSG00000068227
chr3-141931204-141932099	ENSMUSG00000068227
chr3-142463138-142463988	ENSMUSG00000068227
chr3-143542486-143543343	ENSMUSG00000068227
chr3-143606709-143607575	ENSMUSG00000068227
chr3-144378238-144378685	ENSMUSG00000068227
chr3-144460152-144461016	ENSMUSG00000068227
chr3-101162920-101163562	ENSMUSG00000068252
chr3-101530606-101531521	ENSMUSG00000068252
chr10-52417099-52417963	ENSMUSG00000068270
chr10-52645425-52646202	ENSMUSG00000068270
chr7-117066089-117066930	ENSMUSG00000068614
chr7-117100800-117101590	ENSMUSG00000068614
chr10-82082942-82083845	ENSMUSG00000068794
chr10-82690263-82691055	ENSMUSG00000068794
chr10-82900460-82901101	ENSMUSG00000068794
chr5-116895061-116895957	ENSMUSG00000068874
chr5-117504041-117504723	ENSMUSG00000068874
chr5-117504972-117505724	ENSMUSG00000068874
chr4-59928073-59928935	ENSMUSG00000068921
chr1-3913433-3914331	ENSMUSG00000069085
chr5-75084910-75085784	ENSMUSG00000069089
chr5-75142977-75143822	ENSMUSG00000069089
chr5-75155819-75156675	ENSMUSG00000069089
chr5-75160573-75161471	ENSMUSG00000069089
chr3-51435354-51436275	ENSMUSG00000069170
chr2-34580118-34580911	ENSMUSG00000069184
chr2-34771516-34772408	ENSMUSG00000069184
chr2-3480077-3480976	ENSMUSG00000069184
chr2-34913581-34914455	ENSMUSG00000069184
chr2-35048651-35049544	ENSMUSG00000069184
chr2-29817512-29818443	ENSMUSG00000069189
chr2-29826841-29827727	ENSMUSG00000069189
chr12-75735222-75736084	ENSMUSG00000069265
chr12-76004706-76005591	ENSMUSG00000069265
chr12-75735222-75736084	ENSMUSG00000069266
chr12-75445904-75446804	ENSMUSG00000069273
chr12-39646089-39646795	ENSMUSG00000069300
chr12-39646089-39646795	ENSMUSG00000069301
chr12-34498667-34499544	ENSMUSG00000069303
chr12-34527273-34528005	ENSMUSG00000069303
chr12-3426369-3427241	ENSMUSG00000069308
chr12-75694608-75695490	ENSMUSG00000069310
chr12-75735222-75736084	ENSMUSG00000069310
